trip_id,driver_id,zone,hour,trip_duration_min,distance_miles,delivery_success,delay_min,vehicle_type,speed_mph,time_of_day,is_delayed
2791,60,Downtown,12,24.2,7.5,1,6.3,Car,18.6,Afternoon,0
2792,21,South,7,29.4,5.07,1,0.0,Bike,10.35,Morning,0
2793,28,South,14,13.7,1.27,1,0.6,Car,5.56,Afternoon,0
2794,75,West,11,34.0,6.09,0,0.1,Van,10.75,Morning,0
2795,34,North,2,29.4,4.64,1,0.9,Bike,9.47,Night,0
2796,8,East,20,19.3,2.89,0,0.4,Van,8.98,Evening,0
2797,59,North,22,12.3,5.15,1,1.1,Van,25.12,Late Night,0
2798,86,North,4,22.5,4.3,1,3.9,Van,11.47,Night,0
2799,72,South,5,27.5,2.81,1,5.5,Bike,6.13,Night,0
2800,49,West,1,26.6,4.56,1,12.5,Van,10.29,Night,1
2801,79,North,7,26.5,7.82,1,6.7,Bike,17.71,Morning,0
2802,17,Downtown,4,31.7,5.28,1,0.2,Van,9.99,Night,0
2803,60,Downtown,21,13.5,5.05,1,3.2,Van,22.44,Late Night,0
2804,87,North,16,24.3,5.89,1,5.6,Car,14.54,Afternoon,0
2805,88,South,1,28.0,5.47,0,1.9,Van,11.72,Night,0
2806,45,South,10,29.6,4.44,1,2.3,Van,9.0,Morning,0
2807,83,East,3,34.0,5.39,1,8.1,Car,9.51,Night,0
2808,69,West,10,23.0,5.17,0,0.2,Van,13.49,Morning,0
2809,32,South,8,25.5,0.7,1,3.9,Car,1.65,Morning,0
2810,44,East,5,17.6,6.06,1,8.2,Bike,20.66,Night,0
2811,65,Downtown,23,28.9,5.09,1,8.0,Car,10.57,Late Night,0
2812,87,Downtown,1,16.3,6.08,1,0.6,Bike,22.38,Night,0
2813,8,Downtown,14,30.7,4.96,1,9.3,Van,9.69,Afternoon,0
2814,77,North,4,36.8,4.3,1,0.4,Van,7.01,Night,0
2815,72,West,11,29.7,3.09,1,12.9,Car,6.24,Morning,1
2816,87,East,12,37.8,5.32,1,1.2,Car,8.44,Afternoon,0
2817,43,West,16,20.5,5.31,1,0.6,Van,15.54,Afternoon,0
2818,1,North,3,13.0,7.7,1,0.4,Car,35.54,Night,0
2819,51,East,9,23.4,4.03,1,2.1,Car,10.33,Morning,0
2820,24,East,0,18.9,7.15,1,2.1,Van,22.7,Night,0
2821,99,South,10,20.1,6.59,1,3.7,Van,19.67,Morning,0
2822,24,West,15,5.0,3.46,1,6.6,Van,41.52,Afternoon,0
2823,17,West,10,26.8,2.23,1,3.6,Car,4.99,Morning,0
2824,5,South,8,25.2,7.03,0,19.3,Bike,16.74,Morning,1
2825,20,Downtown,1,33.4,5.92,1,1.2,Car,10.63,Night,0
2826,21,North,6,30.5,6.64,0,1.2,Van,13.06,Morning,0
2827,58,West,18,23.2,5.3,1,6.1,Car,13.71,Evening,0
2828,31,South,17,34.1,2.95,0,1.9,Bike,5.19,Evening,0
2829,100,East,19,33.9,5.36,1,0.9,Van,9.49,Evening,0
2830,11,South,6,20.1,6.3,1,7.9,Bike,18.81,Morning,0
2831,52,Downtown,22,27.0,0.55,1,1.3,Car,1.22,Late Night,0
2832,15,North,8,40.1,5.96,1,6.9,Van,8.92,Morning,0
2833,83,Downtown,11,28.3,6.66,1,1.2,Bike,14.12,Morning,0
2834,7,East,2,16.8,6.86,1,14.0,Bike,24.5,Night,1
2835,28,East,22,13.8,5.91,1,1.7,Bike,25.7,Late Night,0
2836,51,East,21,10.3,4.16,1,6.9,Bike,24.23,Late Night,0
2837,58,East,15,5.0,4.87,1,9.2,Car,58.44,Afternoon,0
2838,5,South,6,20.2,2.05,1,0.7,Car,6.09,Morning,0
2839,5,East,22,23.3,7.1,0,0.4,Bike,18.28,Late Night,0
2840,94,East,4,15.2,6.58,1,4.6,Car,25.97,Night,0
2841,96,South,22,18.2,4.33,1,4.8,Van,14.27,Late Night,0
2842,8,East,6,15.5,6.19,1,4.9,Van,23.96,Morning,0
2843,64,Downtown,18,9.2,6.24,1,3.0,Car,40.7,Evening,0
2844,10,Downtown,16,23.3,2.81,1,13.6,Van,7.24,Afternoon,1
2845,38,West,15,31.7,9.07,1,5.9,Van,17.17,Afternoon,0
2846,96,Downtown,20,19.9,3.32,1,0.4,Van,10.01,Evening,0
2847,92,North,23,36.4,0.76,1,7.7,Van,1.25,Late Night,0
2848,81,North,20,26.5,5.8,1,1.6,Bike,13.13,Evening,0
2849,95,North,18,33.9,5.67,1,6.4,Car,10.04,Evening,0
2850,8,South,17,25.3,4.21,1,0.3,Van,9.98,Evening,0
2851,25,Downtown,18,31.7,5.42,1,7.3,Van,10.26,Evening,0
2852,73,North,3,10.9,3.43,1,3.9,Car,18.88,Night,0
2853,66,West,0,33.4,1.59,0,6.4,Bike,2.86,Night,0
2854,79,South,3,25.1,6.95,1,3.4,Car,16.61,Night,0
2855,50,West,3,36.0,5.61,1,8.1,Car,9.35,Night,0
2856,67,Downtown,8,22.5,4.26,1,14.7,Car,11.36,Morning,1
2857,49,East,7,42.4,8.49,1,6.8,Van,12.01,Morning,0
2858,36,West,1,30.3,4.41,1,6.8,Van,8.73,Night,0
2859,68,East,22,15.9,6.19,1,1.2,Car,23.36,Late Night,0
2860,78,South,5,36.3,3.04,1,2.2,Bike,5.02,Night,0
2861,41,West,22,14.4,0.59,1,0.7,Bike,2.46,Late Night,0
2862,89,West,10,13.9,6.23,1,3.8,Bike,26.89,Morning,0
2863,62,South,3,37.9,6.17,1,3.0,Bike,9.77,Night,0
2864,10,South,13,28.4,8.83,1,1.7,Van,18.65,Afternoon,0
2865,21,North,20,25.7,2.75,0,0.4,Bike,6.42,Evening,0
2866,36,Downtown,21,20.0,1.65,1,13.4,Van,4.95,Late Night,1
2867,12,West,8,33.3,3.77,1,4.6,Van,6.79,Morning,0
2868,91,West,1,22.3,6.11,1,2.0,Bike,16.44,Night,0
2869,2,South,0,27.0,0.62,1,2.1,Bike,1.38,Night,0
2870,13,South,3,13.7,5.16,1,2.5,Bike,22.6,Night,0
2871,53,Downtown,11,24.4,4.08,0,8.3,Bike,10.03,Morning,0
2872,32,South,4,26.8,4.2,1,1.2,Bike,9.4,Night,0
2873,95,East,8,30.3,3.25,1,9.7,Bike,6.44,Morning,0
2874,16,East,21,28.4,7.22,1,1.9,Van,15.25,Late Night,0
2875,32,East,3,21.7,1.81,1,10.2,Bike,5.0,Night,1
2876,32,East,15,27.8,6.9,1,11.3,Bike,14.89,Afternoon,1
2877,98,Downtown,1,34.8,5.97,1,6.0,Bike,10.29,Night,0
2878,11,West,15,10.2,4.04,1,11.3,Van,23.76,Afternoon,1
2879,10,East,15,23.3,8.08,1,6.9,Car,20.81,Afternoon,0
2880,15,South,20,27.1,1.22,1,0.8,Bike,2.7,Evening,0
2881,17,East,23,15.8,7.0,1,15.6,Van,26.58,Late Night,1
2882,40,Downtown,23,34.3,2.8,1,1.1,Car,4.9,Late Night,0
2883,18,South,21,31.0,4.08,1,3.4,Car,7.9,Late Night,0
2884,55,East,10,35.0,5.62,1,2.4,Van,9.63,Morning,0
2885,73,West,0,46.6,7.09,0,2.1,Car,9.13,Night,0
2886,25,South,14,28.3,3.09,1,7.7,Bike,6.55,Afternoon,0
2887,59,South,23,22.2,6.14,1,1.7,Van,16.59,Late Night,0
2888,78,West,3,34.4,4.12,1,3.9,Bike,7.19,Night,0
2889,89,South,17,19.1,3.29,1,2.1,Bike,10.34,Evening,0
2890,22,East,16,29.6,1.71,1,11.2,Car,3.47,Afternoon,1
2891,30,South,6,35.4,4.24,1,0.8,Car,7.19,Morning,0
2892,84,East,17,33.3,2.44,1,1.0,Bike,4.4,Evening,0
2893,85,West,12,39.1,2.56,1,0.6,Bike,3.93,Afternoon,0
2894,44,North,19,22.3,4.03,1,7.1,Van,10.84,Evening,0
2895,32,West,19,32.1,4.52,0,0.9,Van,8.45,Evening,0
2896,51,East,9,25.9,3.9,1,3.8,Van,9.03,Morning,0
2897,46,Downtown,0,27.5,5.14,1,7.3,Van,11.21,Night,0
2898,21,West,1,27.5,8.37,1,0.6,Van,18.26,Night,0
2899,99,Downtown,16,30.4,3.66,0,13.3,Van,7.22,Afternoon,1
2900,32,Downtown,21,24.7,3.21,1,1.7,Car,7.8,Late Night,0
2901,94,East,2,10.8,3.13,1,7.9,Bike,17.39,Night,0
2902,39,East,16,26.5,0.5,0,7.9,Car,1.13,Afternoon,0
2903,12,North,11,28.6,3.73,1,2.1,Van,7.83,Morning,0
2904,47,South,23,24.6,8.56,1,4.0,Car,20.88,Late Night,0
2905,18,West,11,29.4,5.14,0,5.0,Van,10.49,Morning,0
2906,21,East,19,23.8,4.19,1,2.7,Van,10.56,Evening,0
2907,13,West,9,22.3,6.05,1,2.2,Van,16.28,Morning,0
2908,21,Downtown,6,38.9,4.14,0,9.6,Van,6.39,Morning,0
2909,8,South,9,47.6,7.48,1,1.1,Van,9.43,Morning,0
2910,46,North,17,33.8,4.75,1,7.9,Bike,8.43,Evening,0
2911,7,West,21,19.3,7.8,1,1.1,Van,24.25,Late Night,0
2912,23,South,5,27.3,5.53,1,6.0,Car,12.15,Night,0
2913,96,North,6,26.5,6.06,1,1.7,Van,13.72,Morning,0
2914,75,West,16,31.7,4.7,1,13.1,Car,8.9,Afternoon,1
2915,86,South,11,26.9,6.94,1,4.6,Car,15.48,Morning,0
2916,22,East,16,31.2,8.39,1,3.8,Bike,16.13,Afternoon,0
2917,89,West,17,42.9,6.07,1,1.7,Van,8.49,Evening,0
2918,22,South,13,6.6,4.64,1,3.6,Car,42.18,Afternoon,0
2919,92,North,10,19.9,6.95,1,0.3,Bike,20.95,Morning,0
2920,29,South,1,34.6,4.06,0,0.8,Bike,7.04,Night,0
2921,13,East,20,24.6,7.83,1,1.7,Van,19.1,Evening,0
2922,82,West,0,30.9,3.99,1,14.9,Bike,7.75,Night,1
2923,2,West,10,23.1,4.85,1,3.2,Bike,12.6,Morning,0
2924,29,West,1,40.6,6.74,1,2.6,Bike,9.96,Night,0
2925,85,East,15,36.6,0.91,1,7.4,Car,1.49,Afternoon,0
2926,79,North,21,28.0,5.63,0,5.9,Car,12.06,Late Night,0
2927,52,West,2,41.7,5.32,1,5.5,Car,7.65,Night,0
2928,27,North,19,28.1,4.07,1,4.7,Car,8.69,Evening,0
2929,50,South,0,25.7,4.35,1,0.7,Car,10.16,Night,0
2930,95,North,20,39.7,3.31,1,2.5,Bike,5.0,Evening,0
2931,79,North,19,11.0,3.08,1,11.6,Van,16.8,Evening,1
2932,23,West,7,26.7,4.17,1,16.1,Bike,9.37,Morning,1
2933,88,Downtown,18,28.5,3.01,0,2.8,Bike,6.34,Evening,0
2934,44,Downtown,0,22.8,6.02,1,0.0,Bike,15.84,Night,0
2935,77,East,4,17.5,3.56,1,3.5,Van,12.21,Night,0
2936,22,East,0,24.3,6.6,0,1.3,Car,16.3,Night,0
2937,43,Downtown,10,9.9,3.11,1,1.0,Van,18.85,Morning,0
2938,37,South,20,40.5,2.42,1,1.7,Car,3.59,Evening,0
2939,61,West,8,41.0,4.56,1,0.7,Car,6.67,Morning,0
2940,97,West,4,25.7,2.68,1,0.2,Car,6.26,Night,0
2941,56,South,1,21.9,4.73,1,2.9,Van,12.96,Night,0
2942,3,South,12,10.2,3.42,1,1.5,Van,20.12,Afternoon,0
2943,63,Downtown,17,18.5,2.48,1,1.5,Car,8.04,Evening,0
2944,19,East,11,39.8,2.5,1,1.3,Bike,3.77,Morning,0
2945,23,South,13,25.1,7.35,1,3.4,Bike,17.57,Afternoon,0
2946,29,East,4,19.9,6.4,1,6.6,Car,19.3,Night,0
2947,30,North,23,25.5,2.38,0,5.3,Bike,5.6,Late Night,0
2948,39,West,9,19.6,3.41,0,18.6,Van,10.44,Morning,1
2949,25,Downtown,19,9.2,7.97,1,12.3,Bike,51.98,Evening,1
2950,8,West,1,21.9,4.94,0,2.7,Bike,13.53,Night,0
2951,58,Downtown,3,14.5,4.31,0,8.4,Van,17.83,Night,0
2952,16,North,11,29.3,5.21,0,1.0,Van,10.67,Morning,0
2953,72,West,10,34.3,5.53,1,1.2,Van,9.67,Morning,0
2954,1,North,3,17.9,4.98,1,6.0,Car,16.69,Night,0
2955,5,Downtown,10,26.9,3.39,1,1.2,Van,7.56,Morning,0
2956,3,South,8,24.8,1.02,1,3.0,Bike,2.47,Morning,0
2957,65,West,9,17.6,4.96,0,1.9,Van,16.91,Morning,0
2958,4,North,5,5.0,1.3,1,1.3,Car,15.6,Night,0
2959,99,West,14,14.8,4.02,1,0.8,Van,16.3,Afternoon,0
2960,96,West,9,17.2,3.69,1,4.7,Van,12.87,Morning,0
2961,64,West,21,26.4,3.55,1,0.3,Bike,8.07,Late Night,0
2962,98,East,20,27.4,5.85,1,6.1,Van,12.81,Evening,0
2963,89,North,5,37.4,4.57,0,11.3,Van,7.33,Night,1
2964,10,North,0,14.7,5.95,1,2.1,Car,24.29,Night,0
2965,21,West,20,16.8,1.41,1,2.7,Bike,5.04,Evening,0
2966,46,South,21,18.6,6.51,1,4.5,Van,21.0,Late Night,0
2967,91,West,23,23.1,6.84,1,5.5,Bike,17.77,Late Night,0
2968,27,East,19,27.2,4.9,1,3.9,Car,10.81,Evening,0
2969,66,Downtown,20,29.3,8.87,1,5.9,Bike,18.16,Evening,0
2970,41,East,3,6.2,6.35,1,8.3,Bike,61.45,Night,0
2971,13,South,22,36.9,4.93,1,23.0,Bike,8.02,Late Night,1
2972,9,West,21,29.7,7.86,1,2.5,Bike,15.88,Late Night,0
2973,36,North,13,33.8,5.17,1,4.4,Van,9.18,Afternoon,0
2974,86,West,19,5.0,3.15,1,2.4,Car,37.8,Evening,0
2975,90,South,21,33.3,6.62,1,1.4,Car,11.93,Late Night,0
2976,58,North,19,15.0,8.03,1,30.1,Bike,32.12,Evening,1
2977,54,East,7,20.5,1.93,1,0.1,Car,5.65,Morning,0
2978,12,Downtown,10,39.3,4.07,1,0.3,Bike,6.21,Morning,0
2979,81,Downtown,14,31.6,3.98,1,4.4,Van,7.56,Afternoon,0
2980,78,West,18,18.2,2.45,1,6.2,Bike,8.08,Evening,0
2981,14,East,7,33.0,4.44,0,6.5,Van,8.07,Morning,0
2982,34,South,12,28.6,3.44,1,6.1,Van,7.22,Afternoon,0
2983,53,Downtown,17,20.9,5.84,1,7.8,Bike,16.77,Evening,0
2984,20,East,21,29.8,5.99,1,6.8,Bike,12.06,Late Night,0
2985,75,West,23,21.2,5.28,1,3.9,Van,14.94,Late Night,0
2986,16,North,16,28.9,5.42,0,3.2,Bike,11.25,Afternoon,0
2987,95,West,5,28.7,8.01,1,6.4,Car,16.75,Night,0
2988,70,West,14,30.0,9.03,1,6.6,Bike,18.06,Afternoon,0
2989,56,East,12,44.2,6.22,1,2.0,Van,8.44,Afternoon,0
2990,83,Downtown,17,34.5,3.99,1,0.0,Bike,6.94,Evening,0
2991,58,East,10,35.0,5.56,1,1.9,Car,9.53,Morning,0
2992,4,North,12,19.7,5.06,1,3.8,Van,15.41,Afternoon,0
2993,4,East,0,9.8,6.37,1,3.7,Van,39.0,Night,0
2994,20,South,17,23.1,3.23,1,2.4,Car,8.39,Evening,0
2995,10,West,4,20.1,6.49,0,13.5,Bike,19.37,Night,1
2996,24,Downtown,5,31.0,5.16,1,3.2,Car,9.99,Night,0
2997,99,North,0,23.0,4.83,1,0.7,Bike,12.6,Night,0
2998,26,West,6,38.3,4.91,0,1.1,Van,7.69,Morning,0
2999,37,East,3,7.6,7.7,1,0.5,Bike,60.79,Night,0
3000,85,South,8,22.2,10.47,1,1.6,Van,28.3,Morning,0
3001,54,East,14,28.7,5.24,1,1.8,Van,10.95,Afternoon,0
3002,21,West,5,15.2,3.54,1,2.0,Car,13.97,Night,0
3003,74,North,16,34.1,4.98,0,9.0,Bike,8.76,Afternoon,0
3004,38,Downtown,19,33.7,5.62,1,7.3,Bike,10.01,Evening,0
3005,46,West,17,20.7,5.32,0,3.4,Car,15.42,Evening,0
3006,4,North,21,51.5,5.34,1,2.9,Van,6.22,Late Night,0
3007,60,West,3,13.8,4.65,1,2.4,Bike,20.22,Night,0
3008,57,South,8,11.5,7.7,1,0.1,Bike,40.17,Morning,0
3009,45,East,13,20.3,4.46,1,12.6,Car,13.18,Afternoon,1
3010,20,Downtown,2,26.9,6.61,1,1.7,Van,14.74,Night,0
3011,17,North,0,8.9,1.98,0,9.2,Car,13.35,Night,0
3012,71,Downtown,10,31.2,3.87,1,6.8,Van,7.44,Morning,0
3013,4,Downtown,0,49.6,5.59,1,0.6,Bike,6.76,Night,0
3014,93,Downtown,11,11.1,4.94,1,1.9,Bike,26.7,Morning,0
3015,14,North,8,27.0,7.43,1,3.3,Car,16.51,Morning,0
3016,3,North,4,34.6,5.54,1,1.5,Van,9.61,Night,0
3017,88,Downtown,14,32.7,7.65,1,2.6,Bike,14.04,Afternoon,0
3018,80,East,17,46.6,5.97,1,1.7,Van,7.69,Evening,0
3019,58,West,8,20.3,3.37,1,5.0,Van,9.96,Morning,0
3020,55,Downtown,12,44.9,4.62,0,2.2,Car,6.17,Afternoon,0
3021,4,South,12,24.4,4.74,1,2.1,Car,11.66,Afternoon,0
3022,24,Downtown,23,19.9,7.55,0,1.6,Van,22.76,Late Night,0
3023,34,North,12,43.8,4.51,1,8.1,Van,6.18,Afternoon,0
3024,30,West,9,21.3,4.73,1,5.2,Van,13.32,Morning,0
3025,82,South,9,35.7,4.2,1,6.4,Bike,7.06,Morning,0
3026,19,West,21,20.1,5.24,1,2.5,Van,15.64,Late Night,0
3027,31,West,6,12.3,6.3,1,9.1,Car,30.73,Morning,0
3028,60,South,21,12.3,6.4,1,2.7,Van,31.22,Late Night,0
3029,60,Downtown,4,32.1,4.37,1,1.0,Van,8.17,Night,0
3030,19,Downtown,19,14.4,1.0,0,3.6,Car,4.17,Evening,0
3031,49,Downtown,6,22.9,5.55,1,2.9,Bike,14.54,Morning,0
3032,63,East,19,18.5,5.2,1,0.5,Car,16.86,Evening,0
3033,83,Downtown,9,16.2,5.31,1,5.4,Car,19.67,Morning,0
3034,22,South,9,17.4,5.01,1,8.4,Car,17.28,Morning,0
3035,24,East,20,27.1,5.61,1,2.2,Bike,12.42,Evening,0
3036,76,Downtown,23,5.0,0.97,1,7.1,Van,11.64,Late Night,0
3037,30,East,12,33.4,5.29,1,4.4,Bike,9.5,Afternoon,0
3038,58,South,14,12.1,3.01,0,1.6,Bike,14.93,Afternoon,0
3039,31,Downtown,5,13.3,7.37,1,2.1,Car,33.25,Night,0
3040,100,North,19,10.6,5.25,1,14.6,Van,29.72,Evening,1
3041,64,South,11,27.7,3.55,1,1.2,Bike,7.69,Morning,0
3042,19,West,18,39.6,2.64,1,0.8,Bike,4.0,Evening,0
3043,48,West,10,23.6,3.29,1,0.4,Van,8.36,Morning,0
3044,45,South,5,29.4,3.72,0,10.4,Van,7.59,Night,1
3045,100,West,0,30.4,5.08,1,5.6,Car,10.03,Night,0
3046,94,South,1,32.4,2.61,1,0.6,Car,4.83,Night,0
3047,55,North,22,15.0,5.48,1,7.3,Van,21.92,Late Night,0
3048,55,South,14,40.9,7.01,1,5.0,Bike,10.28,Afternoon,0
3049,97,Downtown,3,21.7,7.21,0,21.4,Car,19.94,Night,1
3050,18,Downtown,4,27.8,4.23,1,3.6,Car,9.13,Night,0
3051,63,East,14,23.5,4.94,1,3.6,Van,12.61,Afternoon,0
3052,92,West,10,20.5,3.68,1,1.4,Bike,10.77,Morning,0
3053,47,West,9,34.4,2.59,1,1.1,Car,4.52,Morning,0
3054,75,South,16,31.4,3.92,1,6.6,Van,7.49,Afternoon,0
3055,57,West,1,5.0,1.39,1,2.3,Car,16.68,Night,0
3056,45,Downtown,19,29.2,1.05,1,6.4,Car,2.16,Evening,0
3057,33,North,23,46.0,5.61,1,7.4,Car,7.32,Late Night,0
3058,17,South,9,26.9,5.51,1,11.7,Van,12.29,Morning,1
3059,70,West,19,19.9,7.44,1,2.8,Van,22.43,Evening,0
3060,4,Downtown,2,21.2,7.87,1,0.5,Bike,22.27,Night,0
3061,20,East,18,19.4,5.36,0,0.1,Car,16.58,Evening,0
3062,47,West,4,13.5,3.11,1,1.7,Car,13.82,Night,0
3063,91,North,2,23.2,3.11,1,13.5,Car,8.04,Night,1
3064,15,North,7,23.1,2.92,1,6.9,Bike,7.58,Morning,0
3065,70,West,4,31.0,5.5,1,4.1,Van,10.65,Night,0
3066,47,West,11,19.8,3.5,1,1.4,Bike,10.61,Morning,0
3067,78,Downtown,13,45.1,2.19,1,6.2,Van,2.91,Afternoon,0
3068,75,West,6,15.6,5.84,0,6.8,Car,22.46,Morning,0
3069,9,East,10,26.5,6.72,0,1.3,Bike,15.22,Morning,0
3070,90,Downtown,7,17.5,3.51,1,6.2,Bike,12.03,Morning,0
3071,16,South,4,19.6,4.93,1,0.6,Bike,15.09,Night,0
3072,69,East,7,22.2,7.92,1,0.5,Bike,21.41,Morning,0
3073,61,Downtown,11,27.0,6.87,1,0.3,Car,15.27,Morning,0
3074,10,Downtown,14,33.0,3.15,1,8.3,Car,5.73,Afternoon,0
3075,50,North,18,20.3,8.11,1,1.6,Van,23.97,Evening,0
3076,3,Downtown,15,10.0,6.44,1,4.6,Van,38.64,Afternoon,0
3077,77,East,13,38.7,8.25,0,0.8,Van,12.79,Afternoon,0
3078,94,West,6,15.2,4.64,0,2.9,Van,18.32,Morning,0
3079,70,East,7,22.5,3.29,1,0.1,Car,8.77,Morning,0
3080,81,South,6,25.6,4.92,1,9.8,Van,11.53,Morning,0
3081,51,Downtown,17,24.0,2.18,1,3.9,Car,5.45,Evening,0
3082,19,Downtown,23,10.9,6.66,0,11.1,Car,36.66,Late Night,1
3083,42,Downtown,5,33.6,3.89,1,3.2,Van,6.95,Night,0
3084,35,Downtown,18,5.0,5.78,1,1.9,Bike,69.36,Evening,0
3085,46,North,3,34.8,9.33,1,2.6,Bike,16.09,Night,0
3086,26,North,22,36.6,4.02,1,1.4,Car,6.59,Late Night,0
3087,69,West,2,34.0,5.0,1,10.8,Van,8.82,Night,1
3088,93,Downtown,16,22.0,4.07,1,1.8,Car,11.1,Afternoon,0
3089,64,South,21,26.3,4.71,1,1.7,Car,10.75,Late Night,0
3090,37,West,18,18.3,4.53,1,5.0,Bike,14.85,Evening,0
3091,84,Downtown,14,25.7,7.0,1,0.7,Van,16.34,Afternoon,0
3092,49,North,5,31.3,6.78,1,1.2,Van,13.0,Night,0
3093,21,South,11,14.0,4.55,1,2.8,Car,19.5,Morning,0
3094,74,West,18,23.7,5.24,1,1.0,Van,13.27,Evening,0
3095,64,South,5,20.2,4.33,0,1.5,Bike,12.86,Night,0
3096,5,Downtown,10,36.7,7.83,1,6.0,Van,12.8,Morning,0
3097,100,East,19,15.6,0.5,1,1.6,Car,1.92,Evening,0
3098,70,South,19,31.3,3.43,1,5.1,Bike,6.58,Evening,0
3099,90,South,9,24.5,5.85,1,3.4,Car,14.33,Morning,0
3100,4,North,15,23.8,6.69,0,7.3,Car,16.87,Afternoon,0
3101,39,Downtown,17,31.6,7.54,1,6.9,Bike,14.32,Evening,0
3102,35,South,13,21.2,5.0,1,1.1,Car,14.15,Afternoon,0
3103,1,Downtown,3,26.0,3.82,1,14.3,Van,8.82,Night,1
3104,24,North,11,36.1,4.95,1,8.1,Van,8.23,Morning,0
3105,57,Downtown,19,17.2,6.94,1,3.8,Car,24.21,Evening,0
3106,100,North,22,27.7,3.77,1,4.1,Bike,8.17,Late Night,0
3107,70,North,20,33.8,4.88,1,8.8,Car,8.66,Evening,0
3108,41,West,7,29.7,4.4,1,3.3,Car,8.89,Morning,0
3109,54,Downtown,6,37.8,7.49,0,3.3,Bike,11.89,Morning,0
3110,46,East,8,23.8,2.68,1,5.0,Car,6.76,Morning,0
3111,60,West,23,31.7,0.5,1,0.5,Van,0.95,Late Night,0
3112,60,North,16,36.0,4.75,1,4.4,Van,7.92,Afternoon,0
3113,57,East,9,8.1,6.24,1,1.3,Bike,46.22,Morning,0
3114,31,South,2,20.9,3.98,0,0.6,Van,11.43,Night,0
3115,84,South,20,28.8,1.33,1,8.4,Van,2.77,Evening,0
3116,24,West,7,34.2,6.3,1,2.4,Van,11.05,Morning,0
3117,89,East,13,27.4,4.11,1,3.5,Bike,9.0,Afternoon,0
3118,36,Downtown,6,39.0,5.45,0,1.7,Van,8.38,Morning,0
3119,85,East,15,19.7,4.41,1,0.2,Car,13.43,Afternoon,0
3120,30,West,17,12.7,0.58,1,2.9,Bike,2.74,Evening,0
3121,24,Downtown,10,32.9,5.65,1,6.9,Van,10.3,Morning,0
3122,30,Downtown,5,23.9,6.14,1,7.1,Van,15.41,Night,0
3123,86,South,19,16.6,4.61,1,12.8,Car,16.66,Evening,1
3124,92,East,20,42.1,2.75,1,9.2,Bike,3.92,Evening,0
3125,7,Downtown,13,32.5,8.68,1,20.2,Bike,16.02,Afternoon,1
3126,35,West,20,31.5,5.78,1,4.2,Bike,11.01,Evening,0
3127,55,South,12,40.9,2.27,1,0.3,Bike,3.33,Afternoon,0
3128,92,Downtown,3,21.1,9.6,1,10.0,Bike,27.3,Night,0
3129,14,East,19,39.1,3.78,1,15.2,Bike,5.8,Evening,1
3130,10,South,19,29.2,7.66,1,3.1,Bike,15.74,Evening,0
3131,80,East,10,19.1,6.31,1,0.6,Car,19.82,Morning,0
3132,16,East,17,24.9,5.71,1,0.1,Van,13.76,Evening,0
3133,54,East,0,26.9,7.78,1,4.8,Van,17.35,Night,0
3134,95,South,11,36.1,1.35,1,5.5,Car,2.24,Morning,0
3135,89,Downtown,17,11.5,6.15,1,0.1,Van,32.09,Evening,0
3136,77,North,6,7.5,4.32,1,14.9,Bike,34.56,Morning,1
3137,70,Downtown,11,17.1,9.81,0,3.9,Car,34.42,Morning,0
3138,44,South,0,24.3,1.14,1,4.7,Van,2.81,Night,0
3139,73,North,21,32.1,5.62,1,4.2,Van,10.5,Late Night,0
3140,45,North,3,20.4,5.77,1,1.9,Bike,16.97,Night,0
3141,100,North,17,29.2,3.8,1,11.5,Bike,7.81,Evening,1
3142,56,West,14,41.0,4.48,1,0.0,Van,6.56,Afternoon,0
3143,84,South,2,8.0,4.07,1,6.9,Bike,30.52,Night,0
3144,82,West,6,23.6,3.06,1,2.2,Van,7.78,Morning,0
3145,57,North,5,49.2,3.14,0,1.1,Van,3.83,Night,0
3146,21,West,14,17.9,4.68,1,2.9,Car,15.69,Afternoon,0
3147,68,West,14,16.8,6.35,1,1.1,Van,22.68,Afternoon,0
3148,50,South,5,30.2,3.69,1,10.2,Bike,7.33,Night,1
3149,33,East,7,19.7,0.5,1,7.9,Car,1.52,Morning,0
3150,91,West,7,35.8,4.81,1,9.7,Van,8.06,Morning,0
3151,7,West,21,49.8,5.57,1,9.0,Van,6.71,Late Night,0
3152,70,North,0,25.7,4.51,0,8.7,Car,10.53,Night,0
3153,15,North,12,52.4,5.09,1,4.4,Bike,5.83,Afternoon,0
3154,82,North,22,20.5,6.84,1,11.6,Car,20.02,Late Night,1
3155,32,Downtown,23,23.3,4.86,1,0.3,Car,12.52,Late Night,0
3156,75,West,20,15.4,6.63,1,1.7,Car,25.83,Evening,0
3157,20,North,12,20.5,5.62,1,1.2,Car,16.45,Afternoon,0
3158,88,South,10,22.6,3.12,1,0.6,Van,8.28,Morning,0
3159,15,Downtown,3,29.1,7.23,1,0.0,Bike,14.91,Night,0
3160,48,East,6,12.5,2.3,1,2.6,Bike,11.04,Morning,0
3161,71,West,11,19.8,0.82,0,6.4,Car,2.48,Morning,0
3162,21,West,12,20.1,5.2,0,5.2,Van,15.52,Afternoon,0
3163,42,South,21,33.9,6.2,1,5.3,Car,10.97,Late Night,0
3164,26,East,11,26.2,6.06,1,11.0,Car,13.88,Morning,1
